Z,N,A,element,level_index,level_energy_keV,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw
66,99,165,Dy,0,0.0,7/2+,-63612.289,,8391.6,chart,False,False,B-,B- = 100 
66,99,165,Dy,1,108.1552,1/2-,-63504.1338,,75.48,wallet,False,False,IT,"B- = 2.24 0.11,IT = 97.76 0.11"
66,100,166,Dy,0,0.0,0+,-62584.471,,293868.0,chart,False,False,B-,B- = 100 
66,101,167,Dy,0,0.0,(1/2-),-59911.451,,372.0,chart,False,False,B-,B- = 100 
66,102,168,Dy,0,0.0,0+,-58558.398,,522.0,chart,False,False,B-,B- = 100 
66,103,169,Dy,0,0.0,(5/2)-,-55596.01,,39.0,chart,False,False,B-,B- = 100 
66,104,170,Dy,0,0.0,0+,-53710.0,,55.0,chart,False,False,B-,B- = 100 
66,105,171,Dy,0,0.0,,-50010.0,,4.1,chart,False,False,B-,B- = 100 
66,106,172,Dy,0,0.0,0+,-47760.0,,3.52,chart,False,False,B-,B- = 100
66,106,172,Dy,1,1277.9,(8-),-46482.1,,0.7,wallet,False,False,IT,"B- = 19 3,IT = 81 3"
66,107,173,Dy,0,0.0,,-43740.0,,1.43,chart,False,False,B-,B- = 100 
66,108,174,Dy,0,0.0,0+,-41130.0,,,none,False,False,B-,B- = 100
66,109,175,Dy,0,0.0,,-36730.0,,,none,False,False,B-,"B- = 100,B-n?"
66,110,176,Dy,0,0.0,0+,-33610.0,,,none,False,False,B-,"B- = 100,B-n?"
67,73,140,Ho,0,0.0,"(6-),(0-),(8+)",-29317.0,,0.006,chart,False,False,OTHER,p ~ 100 
67,74,141,Ho,0,0.0,(7/2-),-34364.0,,0.0040999999999999,chart,False,False,OTHER,p ~ 100 
67,75,142,Ho,0,0.0,"(7-),(8+)",-37250.0,,0.4,chart,False,False,EC_BP,"p ~ 0 ,EC+B+ ~ 100 ,ECp = 0 "
67,76,143,Ho,0,0.0,(11/2-),-42048.0,,,none,False,False,EC_BP,"ECp?,EC+B+?"
67,77,144,Ho,0,0.0,(5-),-44609.521,,0.7,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
67,78,145,Ho,0,0.0,(11/2-),-49120.113,,2.4,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
67,79,146,Ho,0,0.0,(6-),-51238.227,,3.3,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
67,80,147,Ho,0,0.0,(11/2-),-55757.101,,5.8,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
67,81,148,Ho,0,0.0,(1+),-57991.166,,2.2,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
67,81,148,Ho,1,250.0,(5)-,-57741.166,,9.6,wallet,False,False,EC_BP,"ECp = 0.08 0.01,EC+B+ = 100 "
67,82,149,Ho,0,0.0,(11/2-),-61645.854,,21.0,chart,False,False,EC_BP,EC+B+ = 100 
67,82,149,Ho,1,48.8,(1/2+),-61597.054,,56.0,wallet,False,False,EC_BP,EC+B+ = 100 
67,83,150,Ho,0,0.0,(2)-,-61945.892,,77.0,chart,False,False,EC_BP,EC+B+ = 100 
67,83,150,Ho,1,0.0,(9)+,-61945.892,,23.5,wallet,False,False,EC_BP,EC+B+ = 100 
67,84,151,Ho,0,0.0,11/2(-),-63622.746,,35.2,chart,False,False,EC_BP,"a = 22 2,EC+B+ = 78 2"
67,84,151,Ho,1,41.0,1/2(+),-63581.746,,47.2,wallet,False,False,OTHER,"a = 80 +15-20,EC+B+ = 20 +20-15"
67,85,152,Ho,0,0.0,2-,-63604.636,,147.0,chart,False,False,EC_BP,"a = 12 3,EC+B+ = 88 3"
67,85,152,Ho,1,160.0,9+,-63444.636,,49.8,wallet,False,False,EC_BP,"a = 10.8 1.7,EC+B+ = 89.2 1.7"
67,86,153,Ho,0,0.0,11/2-,-65012.074,,120.6,chart,False,False,EC_BP,"a = 0.051 0.025,EC+B+ = 99.949 0.025"
67,86,153,Ho,1,68.7,1/2+,-64943.374,,558.0,wallet,False,False,EC_BP,"a = 0.18 0.08,EC+B+ = 99.82 0.08"
67,87,154,Ho,0,0.0,2-,-64639.378,,705.6,chart,False,False,EC_BP,"a = 0.018 0.003,EC+B+ = 99.982 0.003"
67,87,154,Ho,1,248.0,8+,-64391.378,,186.0,wallet,False,False,EC_BP,"a = 0.001 ,EC+B+ = 100 "
67,88,155,Ho,0,0.0,5/2+,-66039.799,,2880.0,chart,False,False,EC_BP,EC+B+ = 100 
67,89,156,Ho,0,0.0,4-,-65538.403,,3360.0,chart,False,False,EC_BP,EC+B+ = 100 
67,89,156,Ho,1,52.4,1-,-65486.003,,9.5,wallet,False,False,IT,IT = 100 
67,89,156,Ho,2,0.0,9+,-65538.403,,454.20000000000005,wallet,False,False,EC_BP,"IT ~ 25 ,EC+B+ ~ 75 "
67,90,157,Ho,0,0.0,7/2-,-66832.862,,762.0,chart,False,False,EC_BP,EC+B+ = 100 
67,91,158,Ho,0,0.0,5+,-66187.396,,678.0,chart,False,False,EC_BP,EC+B+ = 100 
67,91,158,Ho,1,67.2,2-,-66120.196,,1680.0,wallet,False,False,IT,"IT = 81 ,EC+B+ = 19 "
67,91,158,Ho,2,180.0,(9+),-66007.396,,1266.0,wallet,False,False,EC_BP,"IT = 7 ,EC+B+ = 93 "
67,92,159,Ho,0,0.0,7/2-,-67329.62,,1983.0,chart,False,False,EC_BP,EC+B+ = 100 
67,92,159,Ho,1,205.91,1/2+,-67123.70999999999,,8.3,wallet,False,False,IT,IT = 100 
67,93,160,Ho,0,0.0,5+,-66382.425,,1536.0,chart,False,False,EC_BP,EC+B+ = 100 
67,93,160,Ho,1,59.98,2-,-66322.445,,17928.0,wallet,False,False,IT,"IT = 76.2 1.6,EC+B+ = 23.8 1.6"
67,93,160,Ho,2,195.0,(9+),-66187.425,,3.2,wallet,False,False,IT,IT = 100 
67,94,161,Ho,0,0.0,7/2-,-67196.294,,8928.0,chart,False,False,EC_BP,EC = 100 
67,94,161,Ho,1,211.15,1/2+,-66985.144,,6.77,wallet,False,False,IT,IT = 100 
67,95,162,Ho,0,0.0,1+,-66040.563,,900.0,chart,False,False,EC_BP,EC+B+ = 100 
67,95,162,Ho,1,105.87,6-,-65934.693,,4025.9999999999995,wallet,False,False,IT,"IT = 62 ,EC+B+ = 38"
67,96,163,Ho,0,0.0,7/2-,-66378.027,,144218232000.0,chart,False,False,EC_BP,EC = 100 
67,96,163,Ho,1,297.88,1/2+,-66080.147,,1.09,wallet,False,False,IT,IT = 100 
67,97,164,Ho,0,0.0,1+,-64980.517,,1728.0,chart,False,False,EC_BP,"B- = 40 5,EC+B+ = 60 5"
67,97,164,Ho,1,139.78,6-,-64840.737,,2196.0,wallet,False,False,IT,IT = 100 
67,98,165,Ho,0,0.0,7/2-,-64898.017,100.0,,none,True,False,STABLE,
67,99,166,Ho,0,0.0,0-,-63070.339,,96508.8,chart,False,False,B-,B- = 100 
67,99,166,Ho,1,5.969,7-,-63064.37,,35742137760.0,wallet,False,False,B-,B- = 100 
67,100,167,Ho,0,0.0,7/2-,-62279.459,,10683.0,chart,False,False,B-,B- = 100 
67,101,168,Ho,0,0.0,3+,-60059.231,,179.4,chart,False,False,B-,B- = 100 
67,101,168,Ho,1,59.0,(6+),-60000.231,,132.0,wallet,False,False,IT,IT ~ 100 
67,102,169,Ho,0,0.0,7/2-,-58796.01,,282.0,chart,False,False,B-,B- = 100 
67,103,170,Ho,0,0.0,(6+),-56237.514,,165.6,chart,False,False,B-,B- = 100 
67,103,170,Ho,1,120.0,(1+),-56117.514,,43.0,wallet,False,False,B-,B- = 100 
67,104,171,Ho,0,0.0,,-54517.822,,53.0,chart,False,False,B-,B- = 100 
67,105,172,Ho,0,0.0,,-51484.0,,25.0,chart,False,False,B-,B- = 100 
67,106,173,Ho,0,0.0,,-49351.0,,7.1,chart,False,False,B-,B- = 100 
67,107,174,Ho,0,0.0,(8-),-45870.0,,3.5,chart,False,False,B-,B- = 100 
67,108,175,Ho,0,0.0,,-43300.0,,1.9,chart,False,False,B-,"B- = 100,B-n?"
67,109,176,Ho,0,0.0,,-39390.0,,,none,False,False,B-,"B- = 100,B-n?"
67,110,177,Ho,0,0.0,,-36280.0,,,none,False,False,B-,"B- = 100,B-n?"
67,111,178,Ho,0,0.0,,-32130.0,,,none,False,False,B-,"B- = 100,B-n?"
68,75,143,Er,0,0.0,,-31160.0,,,none,False,False,EC_BP,"ECp?,EC+B+?"
68,76,144,Er,0,0.0,0+,-36608.0,,,none,False,False,EC_BP,"ECp?,EC+B+?"
68,77,145,Er,0,0.0,(1/2+),-39240.0,,0.9,chart,False,False,EC_BP,"ECp?,EC+B+ = 100"
68,77,145,Er,1,253.0,(11/2-),-38987.0,,1.0,wallet,False,False,EC_BP,"ECp?,EC+B+ = 100 "
68,78,146,Er,0,0.0,0+,-44322.019,,1.7,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
68,79,147,Er,0,0.0,(1/2+),-46607.814,,3.2,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 "
68,79,147,Er,1,100.0,(11/2-),-46507.814,,1.6,wallet,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 "
68,80,148,Er,0,0.0,0+,-51478.997,,4.6,chart,False,False,EC_BP,"ECp ~ 0.15 ,EC+B+ = 100 "
68,81,149,Er,0,0.0,(1/2+),-53741.621,,4.0,chart,False,False,EC_BP,"ECp = 7 2,EC+B+ = 100 "
68,81,149,Er,1,741.8,(11/2-),-52999.821,,8.9,wallet,False,False,EC_BP,"EC+B+ = 96.5 0.7,IT = 3.5 0.7,ECp = 0.18 0.07"
68,82,150,Er,0,0.0,0+,-57831.323,,18.7,chart,False,False,EC_BP,EC+B+ = 100 
68,83,151,Er,0,0.0,(7/2-),-58266.29,,23.5,chart,False,False,EC_BP,EC+B+ = 100 
68,83,151,Er,1,2586.0,(27/2-),-55680.29,,0.58,wallet,False,False,IT,"IT = 95.3 0.4,EC+B+ = 4.7 0.4"
68,84,152,Er,0,0.0,0+,-60500.218,,10.2,chart,False,False,ALPHA,"a = 90 4,EC+B+ = 10 4"
68,85,153,Er,0,0.0,(7/2-),-60466.682,,37.1,chart,False,False,ALPHA,"a = 53 3,EC+B+ = 47 3"
68,86,154,Er,0,0.0,0+,-62604.974,,223.8,chart,False,False,EC_BP,"a = 0.47 0.13,EC+B+ = 99.53 0.13"
68,87,155,Er,0,0.0,7/2-,-62209.172,,318.0,chart,False,False,EC_BP,"a = 0.022 0.007,EC+B+ = 99.978 0.007"
68,88,156,Er,0,0.0,0+,-64211.683,,1170.0,chart,False,False,EC_BP,"a = 0.000012 0.000003,EC+B+ ~ 100 "
68,89,157,Er,0,0.0,3/2-,-63413.648,,1119.0,chart,False,False,EC_BP,EC+B+ = 100
68,90,158,Er,0,0.0,0+,-65303.815,,8135.999999999999,chart,False,False,EC_BP,EC = 100 
68,91,159,Er,0,0.0,3/2-,-64561.12,,2160.0,chart,False,False,EC_BP,EC+B+ = 100 
68,92,160,Er,0,0.0,0+,-66064.176,,102888.0,chart,False,False,EC_BP,EC = 100 
68,93,161,Er,0,0.0,3/2-,-65201.298,,11556.0,chart,False,False,EC_BP,EC+B+ = 100 
68,94,162,Er,0,0.0,0+,-66334.21,0.139,,none,True,False,STABLE,
68,95,163,Er,0,0.0,5/2-,-65167.413,,4500.0,chart,False,False,EC_BP,EC+B+ = 100 
68,96,164,Er,0,0.0,0+,-65942.573,1.601,,none,True,False,STABLE,
68,97,165,Er,0,0.0,5/2-,-64521.353,,37296.0,chart,False,False,EC_BP,EC = 100 
68,98,166,Er,0,0.0,0+,-64924.145,33.503,,none,True,False,STABLE,
68,99,167,Er,0,0.0,7/2+,-63289.256,22.869,,none,True,False,STABLE,
68,99,167,Er,1,207.801,1/2-,-63081.455,,2.269,wallet,False,False,IT,IT = 100 
68,100,168,Er,0,0.0,0+,-62989.231,26.978,,none,True,False,STABLE,
68,101,169,Er,0,0.0,1/2-,-60921.163,,811296.0,chart,False,False,B-,B- = 100 
68,102,170,Er,0,0.0,0+,-60107.514,14.91,,none,True,False,STABLE,
68,103,171,Er,0,0.0,5/2-,-57717.822,,27057.6,chart,False,False,B-,B- = 100 
68,104,172,Er,0,0.0,0+,-56482.578,,177480.0,chart,False,False,B-,B- = 100 
68,105,173,Er,0,0.0,(7/2-),-53654.0,,84.0,chart,False,False,B-,B- = 100 
68,106,174,Er,0,0.0,0+,-51949.0,,192.0,chart,False,False,B-,B- = 100 
68,106,174,Er,1,1111.5,8-,-50837.5,,3.9,wallet,False,False,IT,IT = 100
68,107,175,Er,0,0.0,,-48652.0,,72.0,chart,False,False,B-,B- = 100
68,108,176,Er,0,0.0,0+,-46631.0,,,none,False,False,B-,B- = 100
68,109,177,Er,0,0.0,,-42858.0,,,none,False,False,B-,B- = 100 
68,110,178,Er,0,0.0,0+,-40260.0,,,none,False,False,B-,B- = 100
68,111,179,Er,0,0.0,,-36080.0,,,none,False,False,B-,B- = 100
68,112,180,Er,0,0.0,0+,-33180.0,,,none,False,False,B-,"B- = 100,B-n?"
69,75,144,Tm,0,0.0,(10+),-22159.0,,1.8999999999e-06,chart,False,False,OTHER,p ~ 100 
69,76,145,Tm,0,0.0,(11/2-),-27583.0,,3.16e-06,chart,False,False,OTHER,p = 100
69,77,146,Tm,0,0.0,(1+),-31055.0,,0.155,chart,False,False,OTHER,"p ~ 100 ,EC+B+?,ECp?"
69,77,146,Tm,1,300.0,(5-),-30755.0,,0.075,wallet,False,False,OTHER,"p ~ 100 ,EC+B+?,ECp?"
69,77,146,Tm,2,440.0,(10+),-30615.0,,0.198,wallet,False,False,OTHER,"p ~ 100 ,EC+B+?,ECp?"
69,78,147,Tm,0,0.0,11/2-,-35974.407,,0.58,chart,False,False,EC_BP,"p = 15 5,EC+B+ = 85 5"
69,79,148,Tm,0,0.0,(10+),-38765.034,,0.7,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
69,80,149,Tm,0,0.0,(11/2-),-43940.0,,0.9,chart,False,False,EC_BP,"ECp = 0.2 +0.2-0.1,EC+B+ = 100 "
69,81,150,Tm,0,0.0,(6-),-46491.0,,2.2,chart,False,False,EC_BP,"ECp = 1.2 +0.2-0.4,EC+B+ = 100"
69,82,151,Tm,0,0.0,(11/2-),-50771.613,,4.17,chart,False,False,EC_BP,EC+B+ = 100 
69,82,151,Tm,1,96.4,(1/2+),-50675.213,,6.6,wallet,False,False,EC_BP,EC+B+ = 100 
69,83,152,Tm,0,0.0,(9)+,-51720.279,,5.2,chart,False,False,EC_BP,EC+B+ = 100 
69,83,152,Tm,1,0.0,(2)-,-51720.279,,8.0,wallet,False,False,EC_BP,EC+B+ = 100
69,84,153,Tm,0,0.0,(11/2-),-53972.61,,1.48,chart,False,False,ALPHA,"a = 91 3,EC+B+ = 9 3"
69,84,153,Tm,1,43.2,(1/2+),-53929.41,,2.5,wallet,False,False,ALPHA,"a = 92 3,EC+B+ = 8 3"
69,85,154,Tm,0,0.0,(2-),-54427.142,,8.1,chart,False,False,ALPHA,"a = 54 5,EC+B+ = 46 5"
69,85,154,Tm,1,70.0,9+,-54357.142,,3.3,wallet,False,False,ALPHA,"EC+B+ = 42 5,a = 58 5,IT?"
69,86,155,Tm,0,0.0,11/2-,-56625.921,,21.6,chart,False,False,EC_BP,"a = 0.83 0.17,EC+B+ = 99.17 0.17"
69,86,155,Tm,1,41.0,1/2+,-56584.921,,45.0,wallet,False,False,EC_BP,"a?,EC+B+ ~ 100 "
69,87,156,Tm,0,0.0,2-,-56834.417,,83.0,chart,False,False,EC_BP,"a = 0.064 0.01,EC+B+ = 99.936 0.01"
69,88,157,Tm,0,0.0,1/2+,-58709.279,,217.8,chart,False,False,EC_BP,"a = 0.00075 0.00025,EC+B+ = 100 "
69,89,158,Tm,0,0.0,2-,-58703.2,,238.8,chart,False,False,EC_BP,EC+B+ = 100 
69,90,159,Tm,0,0.0,5/2+,-60570.404,,547.8000000000001,chart,False,False,EC_BP,EC+B+ = 100 
69,91,160,Tm,0,0.0,1-,-60301.037,,564.0,chart,False,False,EC_BP,EC+B+ = 100 
69,91,160,Tm,1,70.0,5,-60231.037,,74.5,wallet,False,False,IT,"IT = 85 5,EC+B+ = 15 5"
69,92,161,Tm,0,0.0,7/2+,-61898.715,,1812.0,chart,False,False,EC_BP,EC+B+ = 100 
69,92,161,Tm,1,7.51,(1/2+),-61891.205,,420.0,wallet,False,False,IT,"IT?,EC+B+?"
69,93,162,Tm,0,0.0,1-,-61477.482,,1308.0,chart,False,False,EC_BP,EC+B+ = 100 
69,93,162,Tm,1,130.0,5+,-61347.482,,24.3,wallet,False,False,IT,"IT = 81 4,EC+B+ = 19 4"
69,94,163,Tm,0,0.0,1/2+,-62728.413,,6516.0,chart,False,False,EC_BP,EC+B+ = 100 
69,95,164,Tm,0,0.0,1+,-61908.943,,117.0,chart,False,False,EC_BP,EC+B+ = 100 
69,95,164,Tm,1,10.0,6-,-61898.943,,306.0,wallet,False,False,IT,"IT ~ 80 ,EC+B+ ~ 20 "
69,96,165,Tm,0,0.0,1/2+,-62930.024,,108216.0,chart,False,False,EC_BP,EC+B+ = 100 
69,97,166,Tm,0,0.0,2+,-61886.478,,27720.0,chart,False,False,EC_BP,EC+B+ = 100 
69,97,166,Tm,1,122.0,(6-),-61764.478,,0.34800000000000003,wallet,False,False,IT,IT = 100 
69,98,167,Tm,0,0.0,1/2+,-62543.117,,801792.0,chart,False,False,EC_BP,EC = 100 
69,99,168,Tm,0,0.0,3+,-61312.379,,8043839.999999999,chart,False,False,EC_BP,"B- = 0.01 0.007,EC+B+ = 99.99 0.007"
69,100,169,Tm,0,0.0,1/2+,-61274.654,100.0,,none,True,False,STABLE,
69,101,170,Tm,0,0.0,1-,-59795.314,,11093760.0,chart,False,False,B-,"B- = 99.869 0.01,EC = 0.131 0.01"
69,102,171,Tm,0,0.0,1/2+,-59210.271,,60609600.0,chart,False,False,B-,B- = 100 
69,103,172,Tm,0,0.0,2-,-57373.554,,228960.0,chart,False,False,B-,B- = 100 
69,104,173,Tm,0,0.0,(1/2+),-56256.067,,29664.0,chart,False,False,B-,B- = 100 
69,105,174,Tm,0,0.0,4-,-53864.521,,324.0,chart,False,False,B-,B- = 100 
69,105,174,Tm,1,252.4,0+,-53612.121,,2.29,wallet,False,False,IT,"B- = 1.5 ,IT = 98.5 "
69,106,175,Tm,0,0.0,(1/2+),-52310.556,,912.0,chart,False,False,B-,B- = 100
69,107,176,Tm,0,0.0,(4+),-49371.322,,111.18,chart,False,False,B-,B- = 100 
69,108,177,Tm,0,0.0,(1/2+),-47570.0,,95.0,chart,False,False,B-,B- = 100 
69,108,177,Tm,1,0.0,(7/2-),-47570.0,,77.0,wallet,False,False,B-,"B- ~ 100 ,IT?"
69,109,178,Tm,0,0.0,,-44240.0,,,none,False,False,B-,B- = 100
69,110,179,Tm,0,0.0,,-41900.0,,,none,False,False,B-,B- = 100
69,111,180,Tm,0,0.0,,-38170.0,,,none,False,False,B-,"B- = 100 ,B-n?"
69,112,181,Tm,0,0.0,,-35440.0,,,none,False,False,B-,"B- = 100,B-n?"
70,79,149,Yb,0,0.0,(1/2+),-33330.0,,0.7,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 "
70,80,150,Yb,0,0.0,0+,-38830.0,,,none,False,False,EC_BP,"ECp?,EC+B+ = 100"
70,81,151,Yb,0,0.0,(1/2+),-41542.352,,1.6,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 "
70,81,151,Yb,1,680.0,(11/2-),-40862.352,,1.6,wallet,False,False,EC_BP,"EC+B+ ~ 100 ,IT?,ECp?"
70,82,152,Yb,0,0.0,0+,-46270.386,,3.1,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 "
70,83,153,Yb,0,0.0,(7/2-),-47160.0,,4.2,chart,False,False,ALPHA,"a?,EC+B+?"
70,84,154,Yb,0,0.0,0+,-49932.093,,0.409,chart,False,False,ALPHA,"a = 92.6 1.2,EC+B+ = 7.4 1.2"
70,85,155,Yb,0,0.0,(7/2-),-50502.614,,1.79,chart,False,False,ALPHA,"a = 89 4,EC+B+ = 11 4"
70,86,156,Yb,0,0.0,0+,-53265.538,,25.0,chart,False,False,EC_BP,"a = 10 4,EC+B+ = 90 4"
70,87,157,Yb,0,0.0,7/2-,-53419.912,,38.6,chart,False,False,EC_BP,"a?,EC+B+ ~ 100 "
70,88,158,Yb,0,0.0,0+,-56009.62,,89.4,chart,False,False,EC_BP,"a = 0.0021 0.0012,EC+B+ = 99.9979 0.0012"
70,89,159,Yb,0,0.0,5/2(-),-55833.517,,103.8,chart,False,False,EC_BP,EC+B+ = 100 
70,90,160,Yb,0,0.0,0+,-58163.227,,288.0,chart,False,False,EC_BP,EC+B+ = 100 
70,91,161,Yb,0,0.0,3/2-,-57834.248,,252.0,chart,False,False,EC_BP,EC+B+ = 100 
70,92,162,Yb,0,0.0,0+,-59821.163,,1133.4,chart,False,False,EC_BP,EC+B+ = 100 
70,93,163,Yb,0,0.0,3/2-,-59293.878,,663.0,chart,False,False,EC_BP,EC+B+ = 100 
70,94,164,Yb,0,0.0,0+,-61012.171,,4548.0,chart,False,False,EC_BP,EC = 100 
70,95,165,Yb,0,0.0,5/2-,-60295.388,,588.0,chart,False,False,EC_BP,EC+B+ = 100 
70,96,166,Yb,0,0.0,0+,-61593.706,,204120.0,chart,False,False,EC_BP,EC = 100 
70,97,167,Yb,0,0.0,5/2-,-60589.9,,1050.0,chart,False,False,EC_BP,EC+B+ = 100 
70,98,168,Yb,0,0.0,0+,-61579.867,0.123,,none,True,False,STABLE,
70,99,169,Yb,0,0.0,7/2+,-60375.527,,2766096.0,chart,False,False,EC_BP,EC = 100 
70,99,169,Yb,1,24.1999,1/2-,-60351.3271,,46.0,wallet,False,False,IT,IT = 100 
70,100,170,Yb,0,0.0,0+,-60763.929,2.982,,none,True,False,STABLE,
70,101,171,Yb,0,0.0,1/2-,-59306.818,14.086,,none,True,False,STABLE,
70,102,172,Yb,0,0.0,0+,-59255.456,21.686,,none,True,False,STABLE,
70,103,173,Yb,0,0.0,5/2-,-57551.234,16.103,,none,True,False,STABLE,
70,104,174,Yb,0,0.0,0+,-56944.521,32.025,,none,True,False,STABLE,
70,105,175,Yb,0,0.0,7/2-,-54695.556,,359553.60000000003,chart,False,False,B-,B- = 100 
70,106,176,Yb,0,0.0,0+,-53491.322,12.995,,none,True,False,STABLE,
70,106,176,Yb,1,1049.8,8-,-52441.522,,11.4,wallet,False,False,IT,IT = 100 
70,107,177,Yb,0,0.0,9/2+,-50986.404,,6879.6,chart,False,False,B-,B- = 100 
70,107,177,Yb,1,331.5,1/2-,-50654.904,,6.5,wallet,False,False,IT,IT = 100 
70,108,178,Yb,0,0.0,0+,-49677.139,,4440.0,chart,False,False,B-,B- = 100 
70,109,179,Yb,0,0.0,(1/2-),-46640.0,,480.0,chart,False,False,B-,B- = 100 
70,110,180,Yb,0,0.0,0+,-44720.0,,144.0,chart,False,False,B-,B- = 100 
70,111,181,Yb,0,0.0,,-41088.0,,,none,False,False,B-,B- = 100
70,112,182,Yb,0,0.0,0+,-38900.0,,,none,False,False,B-,B- = 100
70,113,183,Yb,0,0.0,,-35000.0,,,none,False,False,B-,B- = 100 
70,114,184,Yb,0,0.0,0+,-32600.0,,,none,False,False,B-,B- = 100
70,115,185,Yb,0,0.0,,-28480.0,,,none,False,False,B-,B- = 100
71,79,150,Lu,0,0.0,(2+),-24771.0,,0.045,chart,False,False,OTHER,p ~ 100 
71,80,151,Lu,0,0.0,11/2-,-30300.0,,0.079,chart,False,False,OTHER,"p = 0 ,EC+B+ = 0 "
71,81,152,Lu,0,0.0,"(4-),(5-),(6-)",-33422.0,,0.65,chart,False,False,EC_BP,"ECp = 15 7,EC+B+ = 100 "
71,82,153,Lu,0,0.0,11/2-,-38375.462,,0.9,chart,False,False,ALPHA,"a?,EC+B+?"
71,83,154,Lu,0,0.0,(2-),-39667.0,,1.12,chart,False,False,EC_BP,"EC+B+?,a?,ECp?"
71,83,154,Lu,1,59.0,(9+),-39608.0,,1.12,wallet,False,False,EC_BP,"EC+B+ ~ 100 ,a?,ECp?"
71,84,155,Lu,0,0.0,11/2-,-42545.056,,0.067,chart,False,False,ALPHA,"a = 88 3,EC+B+ = 12 3"
71,84,155,Lu,1,61.0,1/2+,-42484.056,,0.138,wallet,False,False,ALPHA,"a = 76 16,EC+B+ = 24 16"
71,85,156,Lu,0,0.0,(2)-,-43699.55,,0.494,chart,False,False,ALPHA,a ~ 100 
71,85,156,Lu,1,0.0,(10+),-43699.55,,0.198,wallet,False,False,ALPHA,a = 100
71,86,157,Lu,0,0.0,"(1/2+),(3/2+)",-46439.818,,7.6,chart,False,False,ALPHA,"a = 0 ,EC+B+?"
71,86,157,Lu,1,26.5,(11/2-),-46413.318,,4.79,wallet,False,False,EC_BP,"a = 6 2,EC+B+ = 94 2"
71,87,158,Lu,0,0.0,(2)-,-47212.2,,10.6,chart,False,False,EC_BP,"a = 0.91 0.2,EC+B+ = 99.09 0.2"
71,88,159,Lu,0,0.0,,-49708.609,,12.1,chart,False,False,EC_BP,EC+B+ = 100 
71,89,160,Lu,0,0.0,,-50269.942,,36.1,chart,False,False,EC_BP,"a = 0.0001 ,EC+B+ = 100 "
71,89,160,Lu,1,0.0,,-50269.942,,40.0,wallet,False,False,EC_BP,"a?,EC+B+ = 100 "
71,90,161,Lu,0,0.0,1/2+,-52562.349,,77.0,chart,False,False,EC_BP,EC+B+ = 100 
71,91,162,Lu,0,0.0,1-,-52831.759,,82.2,chart,False,False,EC_BP,EC+B+ = 100
71,91,162,Lu,1,0.0,(4-),-52831.759,,90.0,wallet,False,False,EC_BP,"IT?,EC+B+ = 100 "
71,91,162,Lu,2,0.0,(9-),-52831.759,,114.0,wallet,False,False,EC_BP,"IT?,EC+B+ = 100 "
71,92,163,Lu,0,0.0,1/2+,-54791.415,,240.6,chart,False,False,EC_BP,EC+B+ = 100 
71,93,164,Lu,0,0.0,1(-),-54642.376,,189.0,chart,False,False,EC_BP,EC+B+ = 100 
71,94,165,Lu,0,0.0,1/2+,-56442.248,,644.4,chart,False,False,EC_BP,EC+B+ = 100 
71,95,166,Lu,0,0.0,6-,-56020.987,,159.0,chart,False,False,EC_BP,EC+B+ = 100 
71,95,166,Lu,1,34.37,3(-),-55986.617,,84.6,wallet,False,False,EC_BP,"IT = 42 5,EC+B+ = 58 "
71,95,166,Lu,2,43.0,0-,-55977.987,,127.2,wallet,False,False,EC_BP,"IT = 20 ,EC+B+ = 80 "
71,96,167,Lu,0,0.0,7/2+,-57526.281,,3120.0,chart,False,False,EC_BP,EC+B+ = 100 
71,96,167,Lu,1,33.7,1/2+,-57492.581000000006,,60.0,wallet,False,False,IT,"IT?,EC+B+?"
71,97,168,Lu,0,0.0,6-,-57072.832,,330.0,chart,False,False,EC_BP,EC+B+ = 100 
71,97,168,Lu,1,160.0,3+,-56912.832,,396.0,wallet,False,False,EC_BP,"IT = 0.4 0.4,EC+B+ = 99.6 0.4"
71,98,169,Lu,0,0.0,7/2+,-58082.527,,122616.0,chart,False,False,EC_BP,EC+B+ = 100 
71,98,169,Lu,1,29.0,1/2-,-58053.527,,160.0,wallet,False,False,IT,IT = 100 
71,99,170,Lu,0,0.0,0+,-57306.234,,173663.99999999997,chart,False,False,EC_BP,EC+B+ = 100 
71,99,170,Lu,1,92.91,(4)-,-57213.32399999999,,0.67,wallet,False,False,IT,IT = 100 
71,100,171,Lu,0,0.0,7/2+,-57828.465,,712800.0,chart,False,False,EC_BP,EC+B+ = 100 
71,100,171,Lu,1,71.13,1/2-,-57757.335,,78.0,wallet,False,False,IT,IT = 100 
