Z,N,A,element,name,spin_parity,mass_excess_keV,abundance,half_life_s,half_life_source,is_stable,is_resonance,dominant_mode,decay_modes_raw,N_over_Z
59,67,126,Pr,126Pr,"(4),(5),(6)",-60324.0,,3.12,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.1355932203389831
59,68,127,Pr,127Pr,,-64543.0,,4.2,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.152542372881356
59,69,128,Pr,128Pr,(3+),-66330.764,,2.8,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.1694915254237288
59,70,129,Pr,129Pr,(3/2+),-69773.566,,31.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1864406779661016
59,71,130,Pr,130Pr,"(5),(6),(7)",-71175.464,,40.0,chart,False,False,EC_BP,EC+B+ = 100,1.2033898305084745
59,72,131,Pr,131Pr,(3/2+),-74300.664,,89.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.2203389830508475
59,73,132,Pr,132Pr,(2)+,-75227.464,,96.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2372881355932204
59,74,133,Pr,133Pr,(5/2+),-77937.591,,390.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2542372881355932
59,75,134,Pr,134Pr,2-,-78528.0,,1020.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.271186440677966
59,76,135,Pr,135Pr,3/2(+),-80935.872,,1524.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2881355932203389
59,77,136,Pr,136Pr,2+,-81340.421,,786.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.305084745762712
59,78,137,Pr,137Pr,5/2+,-83201.814,,4608.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3220338983050848
59,79,138,Pr,138Pr,1+,-83128.867,,87.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3389830508474576
59,80,139,Pr,139Pr,5/2+,-84828.652,,15876.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3559322033898304
59,81,140,Pr,140Pr,1+,-84686.227,,203.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.3728813559322033
59,82,141,Pr,141Pr,5/2+,-86014.533,100.0,,none,True,False,STABLE,,1.3898305084745763
59,83,142,Pr,142Pr,2-,-83786.367,,68832.0,chart,False,False,B-,"B- = 99.9836 0.0008,EC = 0.0164 0.0008",1.4067796610169492
59,84,143,Pr,143Pr,7/2+,-83068.2,,1172448.0,chart,False,False,B-,B- = 100 ,1.423728813559322
59,85,144,Pr,144Pr,0-,-80750.588,,1036.8000000000002,chart,False,False,B-,B- = 100,1.4406779661016949
59,86,145,Pr,145Pr,7/2+,-79625.99,,21535.2,chart,False,False,B-,B- = 100 ,1.4576271186440677
59,87,146,Pr,146Pr,(2-),-76673.486,,1445.4,chart,False,False,B-,B- = 100 ,1.4745762711864407
59,88,147,Pr,147Pr,(3/2+),-75444.093,,801.0,chart,False,False,B-,B- = 100 ,1.4915254237288136
59,89,148,Pr,148Pr,1-,-72535.452,,137.4,chart,False,False,B-,B- = 100 ,1.5084745762711864
59,90,149,Pr,149Pr,(5/2+),-71039.373,,135.6,chart,False,False,B-,B- = 100 ,1.5254237288135593
59,91,150,Pr,150Pr,(1-),-68300.509,,6.19,chart,False,False,B-,B- = 100 ,1.5423728813559323
59,92,151,Pr,151Pr,(3/2-),-66779.681,,18.9,chart,False,False,B-,B- = 100 ,1.5593220338983051
59,93,152,Pr,152Pr,(4+),-63758.07,,3.57,chart,False,False,B-,B- = 100 ,1.576271186440678
59,94,153,Pr,153Pr,(3/2-),-61568.49,,4.29,chart,False,False,B-,"B- = 100 ,B-n?",1.5932203389830508
59,95,154,Pr,154Pr,(3+),-57859.602,,2.3,chart,False,False,B-,"B- = 100 ,B-n?",1.6101694915254237
59,96,155,Pr,155Pr,,-55415.335,,1.47,chart,False,False,B-,"B- = 100 ,B-n?",1.6271186440677967
59,97,156,Pr,156Pr,,-51449.307,,0.444,chart,False,False,B-,"B- = 100 ,B-n?",1.6440677966101696
59,98,157,Pr,157Pr,,-48434.806,,0.295,chart,False,False,B-,"B- = 100 ,B-n?",1.6610169491525424
59,99,158,Pr,158Pr,,-44150.0,,0.181,chart,False,False,B-,"B- = 100 ,B-n?",1.6779661016949152
59,100,159,Pr,159Pr,,-40770.0,,0.134,chart,False,False,B-,"B- = 100 ,B-n?",1.694915254237288
59,101,160,Pr,160Pr,,-36200.0,,0.17,chart,False,False,B-,"B-n?,B-2n?,B- = 100 ",1.7118644067796611
59,102,161,Pr,161Pr,,-32490.0,,,none,False,False,B-,"B-n?,B-2n?,B- = 100",1.728813559322034
60,65,125,Nd,125Nd,(5/2),-48070.0,,0.65,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.0833333333333333
60,66,126,Nd,126Nd,0+,-53380.0,,,none,False,False,EC_BP,"ECp?,EC+B+ = 100",1.1
60,67,127,Nd,127Nd,,-55910.0,,1.8,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.1166666666666667
60,68,128,Nd,128Nd,0+,-60530.0,,4.0,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.1333333333333333
60,69,129,Nd,129Nd,,-62375.0,,6.7,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.15
60,70,130,Nd,130Nd,0+,-66596.239,,21.0,chart,False,False,EC_BP,EC+B+ = 100,1.1666666666666667
60,71,131,Nd,131Nd,(5/2+),-67768.04,,25.4,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.1833333333333333
60,72,132,Nd,132Nd,0+,-71425.815,,94.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2
60,73,133,Nd,133Nd,(7/2+),-72332.38,,70.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2166666666666666
60,74,134,Nd,134Nd,0+,-75646.443,,510.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2333333333333334
60,75,135,Nd,135Nd,9/2-,-76213.62,,744.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.25
60,76,136,Nd,136Nd,0+,-79199.297,,3039.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2666666666666666
60,77,137,Nd,137Nd,1/2+,-79583.969,,2310.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2833333333333334
60,78,138,Nd,138Nd,0+,-82017.182,,18396.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3
60,79,139,Nd,139Nd,3/2+,-82016.93,,1782.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3166666666666667
60,80,140,Nd,140Nd,0+,-84257.246,,291168.0,chart,False,False,EC_BP,EC = 100 ,1.3333333333333333
60,81,141,Nd,141Nd,3/2+,-84191.52,,8964.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.35
60,82,142,Nd,142Nd,0+,-85950.055,27.153,,none,True,False,STABLE,,1.3666666666666667
60,83,143,Nd,143Nd,7/2-,-84002.31,12.173,,none,True,False,STABLE,,1.3833333333333333
60,84,144,Nd,144Nd,0+,-83748.028,23.798,7.218801e+22,chart,False,False,ALPHA,a = 100,1.4
60,85,145,Nd,145Nd,7/2-,-81432.004,8.293,,none,True,False,STABLE,,1.4166666666666667
60,86,146,Nd,146Nd,0+,-80925.916,17.189,,none,True,False,STABLE,,1.4333333333333333
60,87,147,Nd,147Nd,5/2-,-78146.794,,960768.0,chart,False,False,B-,B- = 100 ,1.45
60,88,148,Nd,148Nd,0+,-77408.066,5.756,,none,True,False,STABLE,,1.4666666666666666
60,89,149,Nd,149Nd,5/2-,-74375.535,,6220.8,chart,False,False,B-,B- = 100 ,1.4833333333333334
60,90,150,Nd,150Nd,0+,-73679.951,5.638,2.9348568e+26,chart,False,False,OTHER,2B- = 100,1.5
60,91,151,Nd,151Nd,3/2+,-70943.183,,746.4,chart,False,False,B-,B- = 100 ,1.5166666666666666
60,92,152,Nd,152Nd,0+,-70149.663,,684.0,chart,False,False,B-,B- = 100 ,1.5333333333333334
60,93,153,Nd,153Nd,(3/2)-,-67330.38,,31.6,chart,False,False,B-,B- = 100 ,1.55
60,94,154,Nd,154Nd,0+,-65579.602,,25.9,chart,False,False,B-,B- = 100 ,1.5666666666666667
60,95,155,Nd,155Nd,(3/2-),-62283.796,,8.9,chart,False,False,B-,B- = 100 ,1.5833333333333333
60,96,156,Nd,156Nd,0+,-60202.13,,5.27,chart,False,False,B-,B- = 100 ,1.6
60,97,157,Nd,157Nd,(5/2-),-56494.117,,1.16,chart,False,False,B-,B- = 100 ,1.6166666666666667
60,98,158,Nd,158Nd,0+,-53835.123,,0.8200000000000001,chart,False,False,B-,"B- = 100 ,B-n?",1.6333333333333333
60,99,159,Nd,159Nd,,-49724.007,,0.485,chart,False,False,B-,"B- = 100 ,B-n?",1.65
60,100,160,Nd,160Nd,0+,-46724.515,,0.439,chart,False,False,B-,"B- = 100 ,B-n?",1.6666666666666667
60,101,161,Nd,161Nd,,-42230.0,,0.215,chart,False,False,B-,"B- = 100 ,B-n?",1.6833333333333333
60,102,162,Nd,162Nd,0+,-39010.0,,0.31,chart,False,False,B-,"B- = 100 ,B-n?",1.7
60,103,163,Nd,163Nd,,-34080.0,,,none,False,False,B-,"B- = 100,B-n?",1.7166666666666666
61,67,128,Pm,128Pm,"(5),(6),(7)",-48220.0,,1.0,chart,False,False,EC_BP,"ECp?,EC+B+ ~ 100 ",1.098360655737705
61,68,129,Pm,129Pm,(5/2-),-53180.0,,2.4,chart,False,False,EC_BP,"p?,EC+B+ ~ 100 ,ECp?",1.1147540983606556
61,69,130,Pm,130Pm,"(4),(5),(6)",-55470.0,,2.6,chart,False,False,EC_BP,"ECp?,EC+B+ = 100",1.1311475409836065
61,70,131,Pm,131Pm,(11/2-),-59770.0,,6.3,chart,False,False,EC_BP,EC+B+ = 100 ,1.1475409836065573
61,71,132,Pm,132Pm,(3+),-61628.0,,6.9,chart,False,False,EC_BP,"ECp ~ 0.00005 ,EC+B+ = 100",1.1639344262295082
61,72,133,Pm,133Pm,(3/2+),-65407.653,,14.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.180327868852459
61,73,134,Pm,134Pm,(2+),-66763.908,,5.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1967213114754098
61,74,135,Pm,135Pm,"(3/2+),(5/2+)",-70062.329,,49.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2131147540983607
61,75,136,Pm,136Pm,(5),-71169.923,,107.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2295081967213115
61,76,137,Pm,137Pm,,-74072.858,,144.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2459016393442623
61,77,138,Pm,138Pm,(5-),-74914.37,,195.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2622950819672132
61,78,139,Pm,139Pm,(5/2)+,-77501.028,,248.4,chart,False,False,EC_BP,EC+B+ = 100 ,1.278688524590164
61,79,140,Pm,140Pm,1+,-78212.046,,9.2,chart,False,False,EC_BP,EC+B+ = 100 ,1.2950819672131149
61,80,141,Pm,141Pm,5/2+,-80522.932,,1254.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3114754098360655
61,81,142,Pm,142Pm,1+,-81141.536,,40.5,chart,False,False,EC_BP,EC+B+ = 100 ,1.3278688524590163
61,82,143,Pm,143Pm,5/2+,-82960.664,,22896000.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3442622950819672
61,83,144,Pm,144Pm,5-,-81416.116,,31363200.0,chart,False,False,EC_BP,EC = 100,1.360655737704918
61,84,145,Pm,145Pm,5/2+,-81267.506,,558569520.0,chart,False,False,EC_BP,"a = 2.8e-7,EC = 100",1.3770491803278688
61,85,146,Pm,146Pm,3-,-79454.36,,174513528.0,chart,False,False,EC_BP,"B- = 34.3 1.5,EC = 65.7 1.5",1.3934426229508197
61,86,147,Pm,147Pm,7/2+,-79041.984,,82789470.144,chart,False,False,B-,B- = 100 ,1.4098360655737705
61,87,148,Pm,148Pm,1-,-76865.877,,463795.2,chart,False,False,B-,B- = 100 ,1.4262295081967213
61,88,149,Pm,149Pm,7/2+,-76064.404,,191088.0,chart,False,False,B-,B- = 100 ,1.4426229508196722
61,89,150,Pm,150Pm,(1-),-73597.336,,9712.8,chart,False,False,B-,B- = 100 ,1.459016393442623
61,90,151,Pm,151Pm,5/2+,-73386.26,,102240.0,chart,False,False,B-,B- = 100 ,1.4754098360655739
61,91,152,Pm,152Pm,1+,-71254.468,,246.0,chart,False,False,B-,B- = 100 ,1.4918032786885247
61,92,153,Pm,153Pm,5/2-,-70648.003,,315.0,chart,False,False,B-,B- = 100 ,1.5081967213114753
61,93,154,Pm,154Pm,"(3),(4)",-68266.602,,160.8,chart,False,False,B-,B- = 100 ,1.5245901639344261
61,94,155,Pm,155Pm,5/2-,-66940.006,,41.5,chart,False,False,B-,B- = 100 ,1.540983606557377
61,95,156,Pm,156Pm,4(+),-64166.847,,27.8,chart,False,False,B-,B- = 100 ,1.5573770491803278
61,96,157,Pm,157Pm,(5/2-),-62297.116,,10.56,chart,False,False,B-,B- = 100 ,1.5737704918032787
61,97,158,Pm,158Pm,,-59106.143,,4.8,chart,False,False,B-,B- = 100 ,1.5901639344262295
61,98,159,Pm,159Pm,,-56554.351,,1.634,chart,False,False,B-,"B- = 100 ,B-n = 0.6 ",1.6065573770491803
61,99,160,Pm,160Pm,,-52894.639,,0.725,chart,False,False,B-,"B- = 100 ,B-n = 0.1 ",1.6229508196721312
61,100,161,Pm,161Pm,(5/2-),-50086.589,,0.73,chart,False,False,B-,"B- = 100 ,B-n = 1.09 0.11",1.639344262295082
61,101,162,Pm,162Pm,,-46040.0,,0.474,chart,False,False,B-,"B- = 100 ,B-n = 1.79 0.19",1.6557377049180328
61,102,163,Pm,163Pm,,-42960.0,,0.363,chart,False,False,B-,"B- = 100 ,B-n = 5 0.74",1.6721311475409837
61,103,164,Pm,164Pm,,-38360.0,,0.28,chart,False,False,B-,"B- = 100,B-n = 6.2 1.8",1.6885245901639345
61,104,165,Pm,165Pm,,-34670.0,,0.297,chart,False,False,B-,"B- = 100,B-n = 13.3 6.2",1.7049180327868851
61,105,166,Pm,166Pm,,,,0.228,wallet,False,False,B-,"B-n = 52 ,B-2n?,B- = 100",1.721311475409836
62,67,129,Sm,129Sm,"(1/2+),(3/2+)",-42330.0,,0.55,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.0806451612903225
62,68,130,Sm,130Sm,0+,-47700.0,,,none,False,False,EC_BP,EC+B+?,1.096774193548387
62,69,131,Sm,131Sm,,-50280.0,,1.2,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.1129032258064515
62,70,132,Sm,132Sm,0+,-55140.0,,4.0,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.1290322580645162
62,71,133,Sm,133Sm,(5/2+),-57231.0,,2.9,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.1451612903225807
62,72,134,Sm,134Sm,0+,-61376.0,,9.5,chart,False,False,EC_BP,EC+B+ = 100 ,1.1612903225806452
62,73,135,Sm,135Sm,"(3/2+),(5/2+)",-62857.222,,10.3,chart,False,False,EC_BP,"ECp = 0.02 0.01,EC+B+ = 100 ",1.1774193548387097
62,74,136,Sm,136Sm,0+,-66810.899,,45.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1935483870967742
62,75,137,Sm,137Sm,(9/2-),-67991.655,,45.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2096774193548387
62,76,138,Sm,138Sm,0+,-71497.772,,186.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2258064516129032
62,77,139,Sm,139Sm,1/2+,-72380.229,,154.2,chart,False,False,EC_BP,EC+B+ = 100 ,1.2419354838709677
62,78,140,Sm,140Sm,0+,-75455.945,,886.8,chart,False,False,EC_BP,EC+B+ = 100 ,1.2580645161290323
62,79,141,Sm,141Sm,1/2+,-75933.959,,624.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2741935483870968
62,80,142,Sm,142Sm,0+,-78981.93,,4348.8,chart,False,False,EC_BP,EC+B+ = 100 ,1.2903225806451613
62,81,143,Sm,143Sm,3/2+,-79517.135,,529.8,chart,False,False,EC_BP,EC+B+ = 100 ,1.3064516129032258
62,82,144,Sm,144Sm,0+,-81965.626,3.08,,none,True,False,STABLE,,1.3225806451612903
62,83,145,Sm,145Sm,7/2-,-80651.407,,29376000.0,chart,False,False,EC_BP,EC = 100 ,1.3387096774193548
62,84,146,Sm,146Sm,0+,-80996.36,,2145916800000000.0,chart,False,False,ALPHA,a = 100,1.3548387096774193
62,85,147,Sm,147Sm,7/2-,-79266.048,15.0,3.3703408845552886e+18,chart,False,False,ALPHA,a = 100,1.3709677419354838
62,86,148,Sm,148Sm,0+,-79336.067,,2.159204210526316e+23,chart,False,False,ALPHA,a = 100,1.3870967741935485
62,87,149,Sm,149Sm,7/2-,-77135.898,13.82,,none,True,False,STABLE,,1.403225806451613
62,88,150,Sm,150Sm,0+,-77051.336,7.37,,none,True,False,STABLE,,1.4193548387096775
62,89,151,Sm,151Sm,5/2-,-74576.48,,2985348960.0,chart,False,False,B-,B- = 100 ,1.435483870967742
62,90,152,Sm,152Sm,0+,-74762.977,26.74,,none,True,False,STABLE,,1.4516129032258065
62,91,153,Sm,153Sm,3/2+,-72560.059,,166618.80000000002,chart,False,False,B-,B- = 100 ,1.467741935483871
62,92,154,Sm,154Sm,0+,-72455.564,22.74,,none,True,False,STABLE,,1.4838709677419355
62,93,155,Sm,155Sm,3/2-,-70191.206,,1330.9199999999998,chart,False,False,B-,B- = 100 ,1.5
62,94,156,Sm,156Sm,0+,-69360.735,,33840.0,chart,False,False,B-,B- = 100 ,1.5161290322580645
62,95,157,Sm,157Sm,(3/2-),-66677.654,,482.4,chart,False,False,B-,B- = 100 ,1.532258064516129
62,96,158,Sm,158Sm,0+,-65251.849,,319.20000000000005,chart,False,False,B-,B- = 100 ,1.5483870967741935
62,97,159,Sm,159Sm,5/2-,-62207.849,,11.37,chart,False,False,B-,B- = 100 ,1.564516129032258
62,98,160,Sm,160Sm,0+,-60233.172,,9.6,chart,False,False,B-,B- = 100 ,1.5806451612903225
62,99,161,Sm,161Sm,(7/2+),-56672.043,,4.63,chart,False,False,B-,B- = 100 ,1.596774193548387
62,100,162,Sm,162Sm,0+,-54379.053,,3.09,chart,False,False,B-,B- = 100 ,1.6129032258064515
62,101,163,Sm,163Sm,,-50599.612,,1.67,chart,False,False,B-,"B- = 100 ,B-n = 0.1 ",1.6290322580645162
62,102,164,Sm,164Sm,0+,-47925.314,,1.42,chart,False,False,B-,"B- = 100 ,B-n = 0.7 ",1.6451612903225807
62,103,165,Sm,165Sm,,-43510.0,,0.614,chart,False,False,B-,"B- = 100 ,B-n = 1.36 0.4",1.6612903225806452
62,104,166,Sm,166Sm,0+,-40450.0,,0.399,chart,False,False,B-,"B- = 100 ,B-n = 4.4 1.4",1.6774193548387097
62,105,167,Sm,167Sm,,-35330.0,,0.334,chart,False,False,B-,"B- = 100,B-n = 16 ",1.6935483870967742
62,106,168,Sm,168Sm,0+,-31640.0,,0.353,chart,False,False,B-,"B- = 100,B-n = 21 ",1.7096774193548387
63,67,130,Eu,130Eu,(1+),-33513.0,,0.0009,chart,False,False,OTHER,p ~ 100 ,1.0634920634920635
63,68,131,Eu,131Eu,3/2+,-39464.0,,0.0178,chart,False,False,EC_BP,"p = 0 ,EC+B+?",1.0793650793650793
63,69,132,Eu,132Eu,,-42200.0,,,none,False,False,EC_BP,"ECp?,EC+B+?",1.0952380952380953
63,71,134,Eu,134Eu,,-49800.0,,0.5,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.126984126984127
63,72,135,Eu,135Eu,,-54148.0,,1.5,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.1428571428571428
63,73,136,Eu,136Eu,(7+),-56244.0,,3.3,chart,False,False,EC_BP,"ECp ~ 0.09 ,EC+B+ = 100 ",1.1587301587301588
63,74,137,Eu,137Eu,(11/2-),-60145.904,,11.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.1746031746031746
63,75,138,Eu,138Eu,(6-),-61749.676,,12.1,chart,False,False,EC_BP,EC+B+ = 100 ,1.1904761904761905
63,76,139,Eu,139Eu,(11/2)-,-65398.051,,17.9,chart,False,False,EC_BP,EC+B+ = 100 ,1.2063492063492063
63,77,140,Eu,140Eu,1+,-66985.945,,1.51,chart,False,False,EC_BP,EC+B+ = 100 ,1.2222222222222223
63,78,141,Eu,141Eu,5/2+,-69925.647,,40.7,chart,False,False,EC_BP,EC+B+ = 100 ,1.2380952380952381
63,79,142,Eu,142Eu,1+,-71308.93,,2.36,chart,False,False,EC_BP,EC+B+ = 100 ,1.253968253968254
63,80,143,Eu,143Eu,5/2+,-74241.311,,156.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.2698412698412698
63,81,144,Eu,144Eu,1+,-75619.175,,10.2,chart,False,False,EC_BP,EC+B+ = 100,1.2857142857142858
63,82,145,Eu,145Eu,5/2+,-77991.524,,512352.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3015873015873016
63,83,146,Eu,146Eu,4-,-77117.603,,398304.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.3174603174603174
63,84,147,Eu,147Eu,5/2+,-77544.611,,2082240.0,chart,False,False,EC_BP,"a = 0.0022 0.0006,EC = 99.9978 0.0006",1.3333333333333333
63,85,148,Eu,148Eu,5-,-76297.482,,4700160.0,chart,False,False,EC_BP,"a = 9.4e-7 2.8e-7,EC+B+ = 100 ",1.3492063492063493
63,86,149,Eu,149Eu,5/2+,-76441.317,,8043839.999999999,chart,False,False,EC_BP,EC = 100 ,1.3650793650793651
63,87,150,Eu,150Eu,5-,-74792.369,,1155008160.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.380952380952381
63,88,151,Eu,151Eu,5/2+,-74653.098,47.81,1.4516496e+26,chart,False,False,ALPHA,a = 100,1.3968253968253967
63,89,152,Eu,152Eu,3-,-72888.5,,426564079.2,chart,False,False,EC_BP,"B- = 27.92 0.13,EC+B+ = 72.08 0.13",1.4126984126984128
63,90,153,Eu,153Eu,5/2+,-73367.466,52.19,,none,True,False,STABLE,,1.4285714285714286
63,91,154,Eu,154Eu,3-,-71738.367,,271111341.6,chart,False,False,B-,"B- = 99.982 0.012,EC+B+ = 0.018 0.012",1.4444444444444444
63,92,155,Eu,155Eu,5/2+,-71818.337,,149646139.2,chart,False,False,B-,B- = 100 ,1.4603174603174602
63,93,156,Eu,156Eu,0+,-70082.844,,1309824.0,chart,False,False,B-,B- = 100 ,1.4761904761904763
63,94,157,Eu,157Eu,5/2+,-69459.134,,54648.0,chart,False,False,B-,B- = 100 ,1.492063492063492
63,95,158,Eu,158Eu,(1-),-67270.461,,2754.0,chart,False,False,B-,B- = 100 ,1.507936507936508
63,96,159,Eu,159Eu,5/2+,-66043.386,,1086.0,chart,False,False,B-,B- = 100 ,1.5238095238095237
63,97,160,Eu,160Eu,(5-),-63493.449,,42.6,chart,False,False,B-,B- = 100 ,1.5396825396825398
63,98,161,Eu,161Eu,(5/2+),-61791.601,,26.0,chart,False,False,B-,B- = 100 ,1.5555555555555556
63,99,162,Eu,162Eu,(1+),-58722.944,,11.7,chart,False,False,B-,B- = 100 ,1.5714285714285714
63,100,163,Eu,163Eu,,-56573.819,,7.7,chart,False,False,B-,B- = 100 ,1.5873015873015872
63,101,164,Eu,164Eu,(3-),-53232.146,,4.08,chart,False,False,B-,B- = 100 ,1.6031746031746033
63,102,165,Eu,165Eu,,-50729.103,,2.25,chart,False,False,B-,"B- = 100 ,B-n = 0.4 ",1.619047619047619
63,103,166,Eu,166Eu,,-46749.0,,1.29,chart,False,False,B-,"B- = 100 ,B-n = 0.63 0.17",1.6349206349206349
63,104,167,Eu,167Eu,,-43770.0,,0.862,chart,False,False,B-,"B- = 100 ,B-n = 1.95 0.38",1.6507936507936507
63,105,168,Eu,168Eu,,-39250.0,,0.44,chart,False,False,B-,"B- = 100 ,B-n = 3.95 0.83",1.6666666666666667
63,106,169,Eu,169Eu,,-35660.0,,0.389,chart,False,False,B-,"B- = 100,B-n = 14.6 +5.8-5.1",1.6825396825396826
63,107,170,Eu,170Eu,,-30860.0,,0.197,chart,False,False,B-,"B- = 100,B-n = 24 ",1.6984126984126984
64,70,134,Gd,134Gd,0+,-41530.0,,,none,False,False,EC_BP,"ECp?,EC+B+?",1.09375
64,71,135,Gd,135Gd,(5/2+),-44250.0,,1.1,chart,False,False,EC_BP,"ECp ~ 2 ,EC+B+ = 100 ",1.109375
64,72,136,Gd,136Gd,0+,-49090.0,,,none,False,False,EC_BP,"ECp?,EC+B+?",1.125
64,73,137,Gd,137Gd,(7/2),-51214.0,,2.2,chart,False,False,EC_BP,"ECp ~ 2 ,EC+B+ = 100 ",1.140625
64,74,138,Gd,138Gd,0+,-55660.0,,4.7,chart,False,False,EC_BP,"ECp?,EC+B+ = 100 ",1.15625
64,75,139,Gd,139Gd,(9/2-),-57632.0,,5.6,chart,False,False,EC_BP,"ECp = 0 ,EC+B+ = 100 ",1.171875
64,76,140,Gd,140Gd,0+,-61782.278,,15.8,chart,False,False,EC_BP,EC+B+ = 100,1.1875
64,77,141,Gd,141Gd,1/2+,-63224.231,,17.0,chart,False,False,EC_BP,"ECp = 0.03 0.01,EC+B+ = 100 ",1.203125
64,78,142,Gd,142Gd,0+,-66959.522,,70.2,chart,False,False,EC_BP,EC+B+ = 100,1.21875
64,79,143,Gd,143Gd,(1/2)+,-68231.311,,39.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.234375
64,80,144,Gd,144Gd,0+,-71759.511,,268.8,chart,False,False,EC_BP,EC+B+ = 100,1.25
64,81,145,Gd,145Gd,1/2+,-72926.626,,1392.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.265625
64,82,146,Gd,146Gd,0+,-76085.823,,4170528.000000001,chart,False,False,EC_BP,EC+B+ = 100 ,1.28125
64,83,147,Gd,147Gd,7/2-,-75356.928,,137016.0,chart,False,False,EC_BP,EC+B+ = 100 ,1.296875
64,84,148,Gd,148Gd,0+,-76269.419,,2742355440.0,chart,False,False,ALPHA,a = 100,1.3125
64,85,149,Gd,149Gd,7/2-,-75127.173,,801792.0,chart,False,False,EC_BP,"a = 0.00042 0.00009,EC+B+ = 100 ",1.328125
64,86,150,Gd,150Gd,0+,-75764.051,,56387119680000.0,chart,False,False,ALPHA,a = 100,1.34375
64,87,151,Gd,151Gd,7/2-,-74188.92,,10756800.0,chart,False,False,EC_BP,"a ~ 8e-7 ,EC = 100 ",1.359375
64,88,152,Gd,152Gd,0+,-74707.304,0.2,3.4082208e+21,chart,False,False,ALPHA,a = 100,1.375
64,89,153,Gd,153Gd,3/2-,-72882.944,,20771424.0,chart,False,False,EC_BP,EC = 100 ,1.390625
64,90,154,Gd,154Gd,0+,-73706.358,2.18,,none,True,False,STABLE,,1.40625
64,91,155,Gd,155Gd,3/2-,-72070.298,14.8,,none,True,False,STABLE,,1.421875
64,92,156,Gd,156Gd,0+,-72535.333,20.47,,none,True,False,STABLE,,1.4375
64,93,157,Gd,157Gd,3/2-,-70823.896,15.65,,none,True,False,STABLE,,1.453125
64,94,158,Gd,158Gd,0+,-70689.969,24.84,,none,True,False,STABLE,,1.46875
64,95,159,Gd,159Gd,3/2-,-68561.857,,66524.4,chart,False,False,B-,B- = 100 ,1.484375
64,96,160,Gd,160Gd,0+,-67942.06,21.86,,none,True,False,STABLE,,1.5
64,97,161,Gd,161Gd,5/2-,-65506.142,,219.6,chart,False,False,B-,B- = 100 ,1.515625
